"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_name"	"gene_chr"	"gene_start"	"gene_end"	"gene_strand"	"gene_length"	"gene_biotype"	"gene_description"
"ENSG00000198727"	32339.7396219671	-0.515949614987531	0.0553333619850936	-9.3243858041108	1.11628233004624e-20	8.1581412662382e-20	"MT-CYB"	"MT"	14747	15887	"+"	1141	"protein_coding"	"mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]"
"ENSG00000198728"	871.074618357382	-0.520961053375803	0.0860119052555033	-6.05684819826115	1.38814471418812e-09	5.27159177562825e-09	"LDB1"	"10"	102107560	102120453	"-"	2790	"protein_coding"	"LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]"
"ENSG00000198730"	1158.00201761549	-0.389114890706688	0.0792949279134185	-4.90718512452095	9.23928173920764e-07	2.73288041292002e-06	"CTR9"	"11"	10750987	10801625	"+"	6026	"protein_coding"	"CTR9 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:16850]"
"ENSG00000198736"	227.101676467216	-0.162633949602418	0.151739555709415	-1.07179666397512	0.283811371840867	0.355723818184772	"MSRB1"	"16"	1938210	1943326	"-"	2157	"protein_coding"	"methionine sulfoxide reductase B1 [Source:HGNC Symbol;Acc:HGNC:14133]"
"ENSG00000198740"	219.104198140978	-0.26172292151932	0.135808525560261	-1.92714647655304	0.0539613780499911	0.0824535001908088	"ZNF652"	"17"	49289206	49362473	"-"	8810	"protein_coding"	"zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147]"
"ENSG00000198742"	1577.16143862521	0.568568540828401	0.0657309976733882	8.64993018444007	5.15309462451152e-18	3.26101224613267e-17	"SMURF1"	"7"	99027438	99144100	"-"	6276	"protein_coding"	"SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]"
"ENSG00000198743"	1042.09095183064	-0.193636044836678	0.0798427568410764	-2.42521742106303	0.0152992210535719	0.0261108516405758	"SLC5A3"	"21"	34073570	34106262	"+"	11576	"protein_coding"	"solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]"
"ENSG00000198746"	150.244403339585	-0.17483752323215	0.16871547553046	-1.03628622497398	0.300068630632005	0.373604387636999	"GPATCH3"	"1"	26890488	26900466	"-"	2225	"protein_coding"	"G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720]"
"ENSG00000198752"	2896.15796067469	0.13432651153956	0.0579655626224723	2.31735025871178	0.020484659592422	0.0340393176895464	"CDC42BPB"	"14"	102932379	103057462	"-"	8009	"protein_coding"	"CDC42 binding protein kinase beta [Source:HGNC Symbol;Acc:HGNC:1738]"
"ENSG00000198753"	679.716692859869	0.0733470823175858	0.0890289333635996	0.823856689577891	0.41002099195091	0.486860368954368	"PLXNB3"	"X"	153764196	153779346	"+"	7007	"protein_coding"	"plexin B3 [Source:HGNC Symbol;Acc:HGNC:9105]"
"ENSG00000198754"	8.63535535843054	-1.23939360533719	0.679918704405086	-1.82285558156785	0.068325266903071	0.101990675920517	"OXCT2"	"1"	39769523	39771348	"-"	1826	"protein_coding"	"3-oxoacid CoA-transferase 2 [Source:HGNC Symbol;Acc:HGNC:18606]"
"ENSG00000198755"	9888.18605554485	0.565563259071269	0.0495439282297199	11.41538992324	3.50329321000239e-30	3.86064919360149e-29	"RPL10A"	"6"	35468408	35470785	"+"	1501	"protein_coding"	"ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]"
"ENSG00000198756"	267.369274342315	0.0963020652761721	0.135049575230648	0.713086769149036	0.475792066192368	0.552421520475728	"COLGALT2"	"1"	183929854	184037729	"-"	7806	"protein_coding"	"collagen beta(1-O)galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16790]"
"ENSG00000198763"	39441.5433580284	-0.465523675187295	0.0597905884475086	-7.78590221763727	6.92174691292541e-15	3.72322218560995e-14	"MT-ND2"	"MT"	4470	5511	"+"	1042	"protein_coding"	"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]"
"ENSG00000198768"	967.44349752359	-0.61286504721124	0.0823888198249206	-7.43869190642131	1.01687172296238e-13	5.11561628059298e-13	"APCDD1L"	"20"	58459101	58515131	"-"	3942	"protein_coding"	"APC down-regulated 1 like [Source:HGNC Symbol;Acc:HGNC:26892]"
"ENSG00000198771"	416.228332009761	0.32074502988634	0.104254873807113	3.07654710205459	0.00209413213959526	0.00409462098663725	"RCSD1"	"1"	167630093	167706249	"+"	5718	"protein_coding"	"RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]"
"ENSG00000198780"	273.37639525362	0.26219308629728	0.130079109354796	2.01564330812059	0.0438372876979778	0.0682929452096902	"FAM169A"	"5"	74777574	74866951	"-"	6860	"protein_coding"	"family with sequence similarity 169 member A [Source:HGNC Symbol;Acc:HGNC:29138]"
"ENSG00000198783"	176.253573858064	-0.509913090569904	0.150174851307321	-3.39546259663948	0.000685127343078069	0.00143910418431363	"ZNF830"	"17"	34961530	34963775	"+"	2246	"protein_coding"	"zinc finger protein 830 [Source:HGNC Symbol;Acc:HGNC:28291]"
"ENSG00000198786"	42665.4489131034	-0.638191118134911	0.0573729802322187	-11.1235483245217	9.6361686255078e-29	1.00640066622411e-27	"MT-ND5"	"MT"	12337	14148	"+"	1812	"protein_coding"	"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5 [Source:HGNC Symbol;Acc:HGNC:7461]"
"ENSG00000198791"	1221.15293583086	-0.150508912218269	0.0687132141746321	-2.19039254714176	0.0284957800696598	0.046096643595336	"CNOT7"	"8"	17224964	17246878	"-"	10943	"protein_coding"	"CCR4-NOT transcription complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:14101]"
"ENSG00000198792"	2762.17761000199	-0.337658445944502	0.069573423600155	-4.85326764836322	1.214436108002e-06	3.55728962024042e-06	"TMEM184B"	"22"	38219291	38273034	"-"	7080	"protein_coding"	"transmembrane protein 184B [Source:HGNC Symbol;Acc:HGNC:1310]"
"ENSG00000198793"	1716.30796371254	0.187229205187129	0.0665548049589902	2.81315834825895	0.00490574866924367	0.00909277560574033	"MTOR"	"1"	11106535	11262507	"-"	12119	"protein_coding"	"mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942]"
"ENSG00000198794"	363.221046422896	-0.908954201336781	0.113121160301918	-8.0352269982981	9.34058123875866e-16	5.25202857372307e-15	"SCAMP5"	"15"	74957219	75021496	"+"	4873	"protein_coding"	"secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]"
"ENSG00000198796"	197.163984841843	-1.06449734235181	0.152716486808323	-6.97041534021063	3.16006640780692e-12	1.44944727542343e-11	"ALPK2"	"18"	58481247	58628957	"-"	9431	"protein_coding"	"alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]"
"ENSG00000198799"	595.255354112761	0.435455437885052	0.0955211394859155	4.55873370259847	5.14629758829881e-06	1.41882871144066e-05	"LRIG2"	"1"	113073209	113132260	"+"	12456	"protein_coding"	"leucine rich repeats and immunoglobulin like domains 2 [Source:HGNC Symbol;Acc:HGNC:20889]"
"ENSG00000198804"	205196.16959996	0.000364980588507233	0.0544324551631634	0.00670520165612941	0.994650063210153	0.996333934915027	"MT-CO1"	"MT"	5904	7445	"+"	1542	"protein_coding"	"mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]"
"ENSG00000198805"	1026.06299083068	0.794257756613963	0.0734291738114568	10.8166511399593	2.87076013328219e-27	2.83646588891543e-26	"PNP"	"14"	20468954	20477094	"+"	4139	"protein_coding"	"purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]"
"ENSG00000198814"	204.050770078866	0.505444234329629	0.150866050161234	3.35028479760324	0.000807285113901907	0.00168146143951624	"GK"	"X"	30653359	30731456	"+"	5359	"protein_coding"	"glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]"
"ENSG00000198815"	1079.34623857737	-0.218623147852896	0.0783292388527118	-2.79107969201628	0.00525325363245472	0.00969598726834834	"FOXJ3"	"1"	42176539	42335877	"-"	6893	"protein_coding"	"forkhead box J3 [Source:HGNC Symbol;Acc:HGNC:29178]"
"ENSG00000198816"	336.804385461534	-0.0497889634070982	0.121023469374339	-0.411399240696822	0.680779810591397	0.74114476018244	"ZNF358"	"19"	7515292	7521026	"+"	2069	"protein_coding"	"zinc finger protein 358 [Source:HGNC Symbol;Acc:HGNC:16838]"
"ENSG00000198818"	1281.39588877272	-0.597129600796337	0.075137417842634	-7.94716691019315	1.90825229190053e-15	1.05637111401935e-14	"SFT2D1"	"6"	166319728	166342591	"-"	3104	"protein_coding"	"SFT2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21102]"
"ENSG00000198824"	1181.64842647967	0.662040665939571	0.077876387296168	8.50117331999231	1.87683899633893e-17	1.15262639200312e-16	"CHAMP1"	"13"	114314335	114337626	"+"	5770	"protein_coding"	"chromosome alignment maintaining phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:20311]"
"ENSG00000198825"	690.864223276707	0.849092358067434	0.0958794876439886	8.85582911352437	8.30640528749368e-19	5.45859628119619e-18	"INPP5F"	"10"	119726042	119829278	"+"	7610	"protein_coding"	"inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054]"
"ENSG00000198826"	1447.66788525628	-0.679304029137231	0.0711641809624593	-9.54558908639135	1.35336238567735e-21	1.04257020236657e-20	"ARHGAP11A"	"15"	32615144	32639949	"+"	6428	"protein_coding"	"Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]"
"ENSG00000198830"	6879.81971637919	-0.700134038394202	0.0461103330412443	-15.1838859582288	4.52180371531549e-52	9.67502480617713e-51	"HMGN2"	"1"	26472450	26475972	"+"	2509	"protein_coding"	"high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]"
"ENSG00000198832"	705.649524220809	1.03901471098882	0.121542752494801	8.54855340743797	1.24640786164385e-17	7.74424012258845e-17	"SELENOM"	"22"	31104772	31120069	"-"	3187	"protein_coding"	"selenoprotein M [Source:HGNC Symbol;Acc:HGNC:30397]"
"ENSG00000198833"	1172.34919522619	0.892526043035267	0.08890852068523	10.0387008596752	1.03022008856381e-23	8.88889839734472e-23	"UBE2J1"	"6"	89326625	89352848	"-"	4290	"protein_coding"	"ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598]"
"ENSG00000198835"	34.9698474642607	0.472189290232285	0.349047178607807	1.35279503508848	0.176121119340839	0.234950338184137	"GJC2"	"1"	228149852	228159826	"+"	2243	"protein_coding"	"gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]"
"ENSG00000198836"	2165.84361913915	-0.21821510516029	0.0638548257808924	-3.41736278334013	0.000632309595058927	0.00133692287113614	"OPA1"	"3"	193593144	193697823	"+"	9052	"protein_coding"	"OPA1, mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]"
"ENSG00000198837"	1616.99232554712	-0.0143818912791822	0.0652911679957772	-0.220273150575471	0.825658429376313	0.864959433266953	"DENND4B"	"1"	153929501	153946696	"-"	7584	"protein_coding"	"DENN domain containing 4B [Source:HGNC Symbol;Acc:HGNC:29044]"
"ENSG00000198838"	69.0050106487547	0.611219277960123	0.247233435401628	2.47223550879032	0.0134271029038701	0.0231650275959558	"RYR3"	"15"	33310945	33866121	"+"	20370	"protein_coding"	"ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485]"
"ENSG00000198839"	255.528569737386	0.249450569509497	0.131893320461666	1.89130555388511	0.0585835677507641	0.088775571934373	"ZNF277"	"7"	112206588	112343096	"+"	4014	"protein_coding"	"zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]"
"ENSG00000198840"	14006.3694878832	-0.34870435254794	0.05907744699785	-5.90249528827186	3.58044346902357e-09	1.31931837910081e-08	"MT-ND3"	"MT"	10059	10404	"+"	346	"protein_coding"	"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]"
"ENSG00000198841"	66.04303423837	-0.65053531888326	0.270156582334025	-2.407993591209	0.0160404626004443	0.0272609894658898	"KTI12"	"1"	52032103	52033816	"-"	1714	"protein_coding"	"KTI12 chromatin associated homolog [Source:HGNC Symbol;Acc:HGNC:25160]"
"ENSG00000198843"	1183.11365457598	-0.205170791488952	0.0695981601586671	-2.94793412672421	0.00319905224656769	0.00608206669717981	"SELENOT"	"3"	150602875	150630445	"+"	4135	"protein_coding"	"selenoprotein T [Source:HGNC Symbol;Acc:HGNC:18136]"
"ENSG00000198846"	146.540615650417	-1.34022432079442	0.171624688921004	-7.80904151506603	5.76245187291231e-15	3.11269521112651e-14	"TOX"	"8"	58805418	59119208	"-"	4131	"protein_coding"	"thymocyte selection associated high mobility group box [Source:HGNC Symbol;Acc:HGNC:18988]"
"ENSG00000198853"	1958.25711800808	-0.0629465608428083	0.065245806736128	-0.964760250377185	0.334664909648708	0.409748107444148	"RUSC2"	"9"	35490127	35561898	"+"	5682	"protein_coding"	"RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]"
"ENSG00000198855"	402.160652168763	1.20312188229339	0.112903406099817	10.6562053693023	1.63117703553072e-26	1.56837671966279e-25	"FICD"	"12"	108515185	108525837	"+"	4267	"protein_coding"	"FIC domain containing [Source:HGNC Symbol;Acc:HGNC:18416]"
"ENSG00000198856"	1365.1598472383	-0.471934348157872	0.0744725962476897	-6.33702021866214	2.34251262172817e-10	9.42888910849456e-10	"OSTC"	"4"	108650584	108667820	"+"	1617	"protein_coding"	"oligosaccharyltransferase complex non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:24448]"
"ENSG00000198858"	1491.67172202867	0.852764602795815	0.0705170961426649	12.0930192739441	1.14982054442045e-33	1.40165128806372e-32	"R3HDM4"	"19"	896503	913245	"-"	2957	"protein_coding"	"R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENSG00000198860"	1799.66526737041	0.56037787976942	0.0609677689889993	9.19137913461344	3.87836544745623e-20	2.73691624053516e-19	"TSEN15"	"1"	184051651	184123978	"+"	10197	"protein_coding"	"tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]"
"ENSG00000198862"	1023.83268256783	0.681012522587602	0.0747006985878622	9.11654824468076	7.75550862501686e-20	5.39867623019273e-19	"LTN1"	"21"	28928144	28992956	"-"	8876	"protein_coding"	"listerin E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:13082]"
"ENSG00000198863"	473.819622004924	0.268275094732731	0.0993662908011854	2.69986020983216	0.00693686164441863	0.0125785808035993	"RUNDC1"	"17"	42980565	42993690	"+"	4757	"protein_coding"	"RUN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25418]"
"ENSG00000198870"	14.3256893551375	-0.223680454648371	0.538774085184636	-0.415165578299328	0.67802069537843	0.738663719120585	"STKLD1"	"9"	133376367	133406096	"+"	4408	"protein_coding"	"serine/threonine kinase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28669]"
"ENSG00000198873"	423.202805048584	1.05659762405536	0.112453796232947	9.39583775248128	5.67642744525227e-21	4.22886972483104e-20	"GRK5"	"10"	119207589	119459742	"+"	7000	"protein_coding"	"G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]"
"ENSG00000198874"	468.228985112987	0.0379177722351418	0.119398969305283	0.317572023073268	0.750809598685117	0.80161391256658	"TYW1"	"7"	66995173	67239519	"+"	3890	"protein_coding"	"tRNA-yW synthesizing protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:25598]"
"ENSG00000198876"	963.540084682581	-0.591795884388016	0.0772875539557646	-7.65706577706844	1.90229216048071e-14	9.95065032194328e-14	"DCAF12"	"9"	34086387	34127399	"-"	4390	"protein_coding"	"DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]"
"ENSG00000198886"	85291.463105557	-0.352808931758301	0.0515605042344073	-6.84261988894331	7.77577802627407e-12	3.47336147375727e-11	"MT-ND4"	"MT"	10760	12137	"+"	1378	"protein_coding"	"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]"
"ENSG00000198887"	1171.89371301978	-0.488034482727908	0.0992278890015807	-4.91831971473397	8.7290259557716e-07	2.58892105848449e-06	"SMC5"	"9"	70258962	70354888	"+"	6637	"protein_coding"	"structural maintenance of chromosomes 5 [Source:HGNC Symbol;Acc:HGNC:20465]"
"ENSG00000198888"	34973.614290863	0.613591181427055	0.0539367238093816	11.3761299925363	5.49860379197098e-30	6.00784948406829e-29	"MT-ND1"	"MT"	3307	4262	"+"	956	"protein_coding"	"mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]"
"ENSG00000198890"	337.775342623556	-0.747296774049914	0.11630235454559	-6.42546556318405	1.31466526115145e-10	5.39677729727876e-10	"PRMT6"	"1"	107056679	107067636	"+"	4335	"protein_coding"	"protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]"
"ENSG00000198892"	197.295304387867	-0.0258940606406039	0.147577954728037	-0.175460221605066	0.860718024422301	0.89353895883242	"SHISA4"	"1"	201888680	201892306	"+"	1746	"protein_coding"	"shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139]"
"ENSG00000198894"	341.189123747884	0.320084702005342	0.119136284117741	2.68671047091755	0.00721594707132553	0.0130354778939962	"CIPC"	"14"	77098097	77117287	"+"	5300	"protein_coding"	"CLOCK interacting pacemaker [Source:HGNC Symbol;Acc:HGNC:20365]"
"ENSG00000198898"	2239.55772284281	-0.213363280717136	0.0684002781838134	-3.1193335229392	0.00181260657697072	0.00358190617599455	"CAPZA2"	"7"	116811070	116922049	"+"	8425	"protein_coding"	"capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]"
"ENSG00000198899"	53082.1650246813	-0.7448913064832	0.0600674093760914	-12.400922800238	2.58331293798541e-35	3.36793951169217e-34	"MT-ATP6"	"MT"	8527	9207	"+"	681	"protein_coding"	"mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]"
"ENSG00000198900"	5815.86347854309	0.925442843438927	0.0598790408828823	15.4552048562201	6.95899946287221e-54	1.55155431502646e-52	"TOP1"	"20"	41028818	41124487	"+"	3738	"protein_coding"	"DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]"
"ENSG00000198901"	32.3997812188225	-1.28550316854631	0.372923244443087	-3.44709853220881	0.000566641881177792	0.00120670247785702	"PRC1"	"15"	90966038	90995629	"-"	5525	"protein_coding"	"protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]"
"ENSG00000198908"	208.924469105786	0.329159921876184	0.147053959763188	2.23836149945404	0.0251974905952095	0.041229333686099	"BHLHB9"	"X"	102720688	102753540	"+"	5518	"protein_coding"	"basic helix-loop-helix family member b9 [Source:HGNC Symbol;Acc:HGNC:29353]"
"ENSG00000198909"	1014.97423293475	-0.427657567299229	0.0834231099994976	-5.1263680687738	2.95384874176424e-07	9.15615737322204e-07	"MAP3K3"	"17"	63622415	63696303	"+"	6107	"protein_coding"	"mitogen-activated protein kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6855]"
"ENSG00000198910"	4360.89232163197	1.18309234055694	0.0591412114994601	20.0045333966102	5.02869925273152e-89	2.3730524326387e-87	"L1CAM"	"X"	153861514	153886174	"-"	7270	"protein_coding"	"L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]"
"ENSG00000198911"	1476.06769635003	-0.412270213058386	0.0667804342924096	-6.17351799859806	6.67869430672409e-10	2.59588259764132e-09	"SREBF2"	"22"	41833079	41907308	"+"	7557	"protein_coding"	"sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]"
"ENSG00000198912"	410.680669551478	0.146855508861255	0.107590403922773	1.36494987942108	0.172268803511013	0.230470760345545	"C1orf174"	"1"	3889125	3900293	"-"	4388	"protein_coding"	"chromosome 1 open reading frame 174 [Source:HGNC Symbol;Acc:HGNC:27915]"
"ENSG00000198915"	36.5985640433018	3.3826144715503	0.440815079220493	7.67354528237074	1.67306431158171e-14	8.77845203593894e-14	"RASGEF1A"	"10"	43194535	43266919	"-"	6073	"protein_coding"	"RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]"
"ENSG00000198917"	728.067340408219	0.166029980923496	0.0977633601658852	1.69828431266863	0.0894541140676249	0.129597442698055	"SPOUT1"	"9"	128819651	128829821	"-"	4593	"protein_coding"	"SPOUT domain containing methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26933]"
"ENSG00000198918"	3897.24615812524	-0.453435094207259	0.0718799544231218	-6.30822734719767	2.82249412829665e-10	1.12958505904567e-09	"RPL39"	"X"	119786504	119791643	"-"	2141	"protein_coding"	"ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]"
"ENSG00000198919"	416.166669966451	0.23360251211863	0.113401398145762	2.05996148141283	0.0394022233090338	0.0619482681028285	"DZIP3"	"3"	108589682	108694846	"+"	6972	"protein_coding"	"DAZ interacting zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:30938]"
